year,region,npg,birth_rate,death_rate,migratory_growth,population
1999,Sevastopol,,,,,
1999,Republic of North Ossetia-Alania,-1.8,10.4,12.2,15.459999999999999,684130.0
1999,Smolensk Oblast,-12.7,6.7,19.4,-2.6100000000000003,1116371.0
1999,Stavropol Krai,-4.4,8.8,13.2,6.39,2735469.0
1999,Tambov Oblast,-11.3,7.4,18.7,-2.23,1247855.0
1999,Republic of Tatarstan,-3.0,9.3,12.3,3.18,3789259.0
1999,Tver Oblast,-13.6,7.3,20.9,-1.04,1566617.0
1999,Tomsk Oblast,-3.4,9.1,12.5,-1.04,1062469.0
1999,Tula Oblast,-13.7,6.5,20.2,0.8300000000000001,1765958.0
1999,Tyumen Oblast,1.8,10.3,8.5,-4.24,1368028.0
1999,Udmurt Republic,-3.1,9.9,13.0,-0.55,1601409.0
1999,Ulyanovsk Oblast,-6.6,7.8,14.4,-2.06,1439759.0
1999,Khabarovsk Krai,-5.4,8.1,13.5,-8.040000000000001,1493881.0
1999,Republic of Khakassia,-5.3,9.5,14.8,-1.6,561366.0
1999,Khanty–Mansi Autonomous Okrug – Yugra,4.6,10.8,6.2,-4.18,1359069.0
1999,Chelyabinsk Oblast,-5.9,8.5,14.4,2.7399999999999998,3671985.0
1999,Chechen Republic,,,,-53.2,1159839.0
1999,Chuvash Republic,-4.4,9.1,13.5,0.95,1338819.0
1999,Chukotka Autonomous Okrug,2.2,10.4,8.2,-86.13,67010.0
1999,Sakha (Yakutia) Republic,3.3,13.1,9.8,-18.41,977117.0
1999,Yamalo-Nenets Autonomous Okrug,7.0,12.2,5.2,-12.39,498996.0
1999,Yaroslavl Oblast,-11.6,6.8,18.4,2.1,1419433.0
2000,Republic of Adygea,-5.9,9.1,15.0,2.04,449052.0
2000,Altai Krai,-5.0,9.3,14.3,0.9800000000000001,2651628.0
2000,Amur Oblast,-4.4,10.2,14.6,-9.1,935607.0
2000,Arkhangelsk Oblast,-7.5,8.8,16.3,-7.85,1349160.0
2000,Astrakhan Oblast,-4.4,9.9,14.3,1.3199999999999998,1012385.0
2000,Republic of Bashkortostan,-2.9,10.1,13.0,1.77,4119810.0
2000,Belgorod Oblast,-7.5,8.0,15.5,10.95,1501699.0
2000,Bryansk Oblast,-10.4,7.8,18.2,-0.44000000000000006,1423178.0
2000,Republic of Buryatia,-1.5,11.6,13.1,-6.39,1004808.0
2000,Vladimir Oblast,-11.5,7.6,19.1,0.38,1575507.0
2000,Volgograd Oblast,-7.0,8.2,15.2,2.2600000000000002,2738531.0
2000,Vologda Oblast,-7.2,8.8,16.0,0.11000000000000001,1299611.0
2000,Voronezh Oblast,-10.3,7.6,17.9,2.5300000000000002,2441337.0
2000,Republic of Dagestan,9.0,15.5,6.5,8.629999999999999,2442609.0
2000,Jewish Autonomous Oblast,-4.8,9.7,14.5,-5.17,195135.0
2000,Zabaykalsky Krai,-2.7,11.8,14.5,-9.1,1192819.0
2000,Ivanovo Oblast,-13.6,7.2,20.8,0.37,1194595.0
2000,Republic of Ingushetia,16.1,21.5,5.4,252.25,340028.0
2000,Irkutsk Oblast,-4.8,10.7,15.5,-3.07,2644022.0
2000,Kabardino-Balkar Republic,0.4,10.4,10.0,8.26,878990.0
2000,Kaliningrad Oblast,-7.3,7.9,15.2,6.04,958782.0
2000,Republic of Kalmykia,0.1,11.3,11.2,-3.5700000000000003,308347.0
2000,Kaluga Oblast,-10.7,7.4,18.1,1.1800000000000002,1070426.0
2000,Kamchatka Krai,-1.7,9.3,11.0,-14.309999999999999,372308.0
2000,Karachay-Cherkess Republic,-0.7,10.6,11.3,2.12,439981.0
2000,Republic of Karelia,-7.8,8.7,16.5,-1.28,735462.0
2000,Kemerovo Oblast,-7.7,9.0,16.7,0.48,2963439.0
2000,Kirov Oblast,-8.7,8.1,16.8,-2.2800000000000002,1553595.0
2000,Kostroma Oblast,-10.8,8.1,18.9,0.26,761907.0
2000,Krasnodar Krai,-6.3,8.9,15.2,6.13,5133449.0
2000,Krasnoyarsk Krai,-5.5,9.3,14.8,-1.61,3022092.0
2000,Republic of Crimea,,,,,
2000,Kurgan Oblast,-6.7,9.6,16.3,-5.07,1059515.0
2000,Kursk Oblast,-10.4,8.2,18.6,-1.56,1281733.0
2000,Leningrad Oblast,-12.1,6.7,18.8,8.27,1686716.0
2000,Lipetsk Oblast,-8.7,7.8,16.5,4.21,1233679.0
2000,Magadan Oblast,-2.1,9.7,11.8,-38.44,201974.0
2000,Mari El Republic,-5.8,9.1,14.9,-0.65,743828.0
2000,Republic of Mordovia,-8.4,7.8,16.2,-2.85,918443.0
2000,Moscow,-5.8,7.3,13.1,23.85,9932932.0
2000,Moscow Oblast,-9.8,7.2,17.0,7.58,6628173.0
2000,Murmansk Oblast,-3.0,8.6,11.6,-16.53,941062.0
2000,Nenets Autonomous Okrug,0.3,13.2,12.9,-6.16,41174.0
2000,Nizhny Novgorod Oblast,-10.4,7.7,18.1,1.0699999999999998,3628222.0
2000,Novgorod Oblast,-12.6,7.5,20.1,1.0,718565.0
2000,Novosibirsk Oblast,-5.7,8.5,14.2,1.8399999999999999,2725499.0
2000,Omsk Oblast,-4.9,8.6,13.5,-3.96,2136058.0
2000,Orenburg Oblast,-4.7,9.7,14.4,1.22,2211204.0
2000,Oryol Oblast,-9.8,7.9,17.7,1.25,884269.0
2000,Penza Oblast,-9.5,7.5,17.0,-1.27,1500196.0
2000,Perm Krai,-6.5,9.7,16.2,-0.5900000000000001,2878903.0
2000,Primorsky Krai,-5.3,8.6,13.9,-4.43,2141025.0
2000,Pskov Oblast,-14.9,7.4,22.3,0.42000000000000004,793239.0
2000,Altai Republic,1.3,14.3,13.0,1.61,202441.0
2000,Komi Republic,-3.5,9.4,12.9,-10.76,1057873.0
2000,Tuva Republic,2.3,15.9,13.6,-3.6700000000000004,306152.0
2000,Rostov Oblast,-7.2,8.0,15.2,3.78,4454446.0
2000,Ryazan Oblast,-12.3,7.0,19.3,-0.1,1274503.0
2000,Samara Oblast,-8.5,7.9,16.4,3.7600000000000002,3291598.0
2000,Saint Petersburg,-9.4,6.8,16.2,3.6700000000000004,4741923.0
2000,Saratov Oblast,-8.3,8.1,16.4,4.12,2710645.0
2000,Sakhalin Oblast,-4.2,9.2,13.4,-12.129999999999999,569234.0
2000,Sverdlovsk Oblast,-8.2,8.4,16.6,1.24,4577515.0
2000,Sevastopol,,,,,
2000,Republic of North Ossetia-Alania,-2.0,10.3,12.3,17.5,693564.0
2000,Smolensk Oblast,-13.0,7.0,20.0,-2.8,1099389.0
2000,Stavropol Krai,-4.6,9.0,13.6,4.55,2740927.0
2000,Tambov Oblast,-11.0,8.0,19.0,-3.2299999999999995,1231054.0
2000,Republic of Tatarstan,-3.7,9.4,13.1,3.02,3789688.0
2000,Tver Oblast,-14.1,7.5,21.6,-1.73,1543796.0
2000,Tomsk Oblast,-3.7,9.5,13.2,0.3,1057846.0
2000,Tula Oblast,-14.2,6.8,21.0,0.49000000000000005,1743368.0
2000,Tyumen Oblast,1.3,10.6,9.3,3.66,1362418.0
2000,Udmurt Republic,-3.5,10.2,13.7,-1.21,1595571.0
2000,Ulyanovsk Oblast,-7.5,8.1,15.6,-2.2600000000000002,1427375.0
2000,Khabarovsk Krai,-5.6,8.5,14.1,-3.8299999999999996,1473876.0
2000,Republic of Khakassia,-4.5,10.1,14.6,-1.08,557481.0
2000,Khanty–Mansi Autonomous Okrug – Yugra,4.5,11.4,6.9,12.87,1359646.0
2000,Chelyabinsk Oblast,-6.6,8.9,15.5,2.17,3660112.0
2000,Chechen Republic,,,,-117.00999999999999,1110237.0
2000,Chuvash Republic,-4.7,9.3,14.0,-0.15,1334219.0
2000,Chukotka Autonomous Okrug,1.9,11.5,9.6,-70.42,61613.0
2000,Sakha (Yakutia) Republic,4.0,13.7,9.7,-9.22,962507.0
2000,Yamalo-Nenets Autonomous Okrug,6.1,11.7,5.6,-2.21,496292.0
2000,Yaroslavl Oblast,-10.7,7.3,18.0,1.9300000000000002,1406111.0
2001,Republic of Adygea,-5.3,9.4,14.7,3.7,447327.0
2001,Altai Krai,-5.1,9.6,14.7,-2.5100000000000002,2641079.0
2001,Amur Oblast,-4.3,10.9,15.2,-8.39,923055.0
2001,Arkhangelsk Oblast,-6.6,9.6,16.2,-7.18,1328187.0
2001,Astrakhan Oblast,-4.1,10.5,14.6,0.4,1009281.0
2001,Republic of Bashkortostan,-3.0,10.4,13.4,1.28,4115176.0
2001,Belgorod Oblast,-7.9,8.2,16.1,8.66,1506976.0
2001,Bryansk Oblast,-10.0,7.9,17.9,-1.8199999999999998,1407965.0
2001,Republic of Buryatia,-2.2,11.8,14.0,-7.5,996912.0
2001,Vladimir Oblast,-11.6,8.1,19.7,-0.65,1558052.0
2001,Volgograd Oblast,-7.1,8.5,15.6,1.3199999999999998,2725433.0
2001,Vologda Oblast,-8.0,9.4,17.4,-1.1800000000000002,1290370.0
2001,Voronezh Oblast,-10.6,7.7,18.3,0.16999999999999998,2422371.0
2001,Republic of Dagestan,9.2,15.3,6.1,10.709999999999999,2486002.0
2001,Jewish Autonomous Oblast,-3.9,10.8,14.7,-2.87,193198.0
2001,Zabaykalsky Krai,-2.8,12.5,15.3,-8.55,1178824.0
2001,Ivanovo Oblast,-12.9,7.8,20.7,-1.7399999999999998,1178969.0
2001,Republic of Ingushetia,15.2,19.4,4.2,7.1,445443.0
2001,Irkutsk Oblast,-4.6,11.2,15.8,-4.42,2623183.0
2001,Kabardino-Balkar Republic,0.1,10.0,9.9,8.47,886698.0
2001,Kaliningrad Oblast,-8.1,8.0,16.1,5.9799999999999995,957533.0
2001,Republic of Kalmykia,0.6,11.7,11.1,-32.64,307281.0
2001,Kaluga Oblast,-10.3,8.0,18.3,0.22000000000000003,1060285.0
2001,Kamchatka Krai,-2.3,9.5,11.8,-10.82,366400.0
2001,Karachay-Cherkess Republic,-0.3,10.9,11.2,-1.56,440621.0
2001,Republic of Karelia,-8.0,9.4,17.4,-2.08,728813.0
2001,Kemerovo Oblast,-7.4,9.5,16.9,-0.8800000000000001,2942264.0
2001,Kirov Oblast,-8.7,8.3,17.0,-3.2700000000000005,1536772.0
2001,Kostroma Oblast,-11.2,8.7,19.9,-2.16,753972.0
2001,Krasnodar Krai,-5.7,9.4,15.1,5.46,5132798.0
2001,Krasnoyarsk Krai,-4.6,10.0,14.6,-1.8,3000891.0
2001,Republic of Crimea,,,,,
2001,Kurgan Oblast,-6.8,9.6,16.4,-8.93,1047114.0
2001,Kursk Oblast,-10.3,8.4,18.7,-3.8200000000000003,1266467.0
2001,Leningrad Oblast,-12.7,7.2,19.9,8.120000000000001,1680358.0
2001,Lipetsk Oblast,-9.1,8.0,17.1,2.91,1228106.0
2001,Magadan Oblast,-2.1,10.1,12.2,-33.18,193945.0
2001,Mari El Republic,-6.2,9.3,15.5,-2.33,739091.0
2001,Republic of Mordovia,-7.9,7.8,15.7,-4.279999999999999,908152.0
2001,Moscow,-5.7,7.5,13.2,21.06,10114203.0
2001,Moscow Oblast,-10.1,7.7,17.8,9.370000000000001,6613469.0
2001,Murmansk Oblast,-3.1,9.1,12.2,-15.569999999999999,922875.0
2001,Nenets Autonomous Okrug,0.9,14.6,13.7,-1.78,40931.0
2001,Nizhny Novgorod Oblast,-10.8,7.9,18.7,-0.33999999999999997,3594476.0
2001,Novgorod Oblast,-13.1,8.2,21.3,-0.29,710261.0
2001,Novosibirsk Oblast,-5.3,9.2,14.5,0.89,2715128.0
2001,Omsk Oblast,-4.9,8.7,13.6,-5.82,2117291.0
2001,Orenburg Oblast,-4.7,10.0,14.7,-1.51,2203616.0
2001,Oryol Oblast,-9.9,8.1,18.0,-0.51,876672.0
2001,Penza Oblast,-9.2,7.5,16.7,-2.94,1484149.0
2001,Perm Krai,-6.3,10.2,16.5,-1.28,2858588.0
2001,Primorsky Krai,-4.8,9.3,14.1,-11.73,2120467.0
2001,Pskov Oblast,-14.8,8.0,22.8,-1.0,781844.0
2001,Altai Republic,0.8,14.9,14.1,-1.22,203030.0
2001,Komi Republic,-3.5,10.0,13.5,-9.26,1042880.0
2001,Tuva Republic,2.7,16.3,13.6,-4.39,305729.0
2001,Rostov Oblast,-7.4,8.2,15.6,2.46,4439314.0
2001,Ryazan Oblast,-12.5,7.4,19.9,-1.8,1258828.0
2001,Samara Oblast,-8.2,8.2,16.4,1.54,3275823.0
2001,Saint Petersburg,-9.0,7.2,16.2,3.4,4714844.0
2001,Saratov Oblast,-8.1,8.2,16.3,1.6600000000000001,2699385.0
2001,Sakhalin Oblast,-5.2,9.5,14.7,-9.059999999999999,560049.0
2001,Sverdlovsk Oblast,-7.1,9.0,16.1,0.06999999999999999,4545942.0
2001,Sevastopol,,,,,
2001,Republic of North Ossetia-Alania,-1.3,10.3,11.6,8.72,704351.0
2001,Smolensk Oblast,-13.0,7.6,20.6,-4.62,1082207.0
2001,Stavropol Krai,-4.6,9.1,13.7,2.9,2740899.0
2001,Tambov Oblast,-11.0,7.8,18.8,-5.779999999999999,1213591.0
2001,Republic of Tatarstan,-3.7,9.5,13.2,2.45,3786845.0
2001,Tver Oblast,-14.9,8.0,22.9,-3.79,1519569.0
2001,Tomsk Oblast,-3.7,9.7,13.4,-0.62,1054272.0
2001,Tula Oblast,-14.3,7.2,21.5,-0.78,1719665.0
2001,Tyumen Oblast,1.8,11.4,9.6,3.46,1352532.0
2001,Udmurt Republic,-3.9,10.5,14.4,-2.33,1588054.0
2001,Ulyanovsk Oblast,-7.7,8.1,15.8,-4.92,1413571.0
2001,Khabarovsk Krai,-5.5,9.4,14.9,-3.9299999999999997,1459908.0
2001,Republic of Khakassia,-5.4,10.1,15.5,-3.5100000000000002,554411.0
2001,Khanty–Mansi Autonomous Okrug – Yugra,5.2,12.3,7.1,15.13,1383449.0
2001,Chelyabinsk Oblast,-6.3,9.3,15.6,0.06,3643949.0
2001,Chechen Republic,,,,63.77,996427.0
2001,Chuvash Republic,-5.2,9.1,14.3,-0.95,1327743.0
2001,Chukotka Autonomous Okrug,0.3,12.7,12.4,-39.75,57534.0
2001,Sakha (Yakutia) Republic,3.7,13.9,10.2,-9.98,957478.0
2001,Yamalo-Nenets Autonomous Okrug,6.7,12.8,6.1,3.0300000000000002,498271.0
2001,Yaroslavl Oblast,-11.5,8.1,19.6,0.47000000000000003,1393727.0
2002,Republic of Adygea,-4.8,10.2,15.0,5.32,446628.0
2002,Altai Krai,-5.4,10.3,15.7,-1.65,2621050.0
2002,Amur Oblast,-4.5,11.6,16.1,-6.88,911381.0
2002,Arkhangelsk Oblast,-7.1,10.4,17.5,-6.12,1309552.0
2002,Astrakhan Oblast,-3.7,11.6,15.3,3.04,1005510.0
2002,Republic of Bashkortostan,-3.0,11.1,14.1,1.55,4108249.0
2002,Belgorod Oblast,-7.6,8.6,16.2,10.07,1508137.0
2002,Bryansk Oblast,-10.6,8.6,19.2,-1.24,1391430.0
2002,Republic of Buryatia,-1.6,13.0,14.6,-6.21,987289.0
2002,Vladimir Oblast,-12.2,8.6,20.8,-0.25,1539179.0
2002,Volgograd Oblast,-6.8,9.1,15.9,1.08,2709610.0
2002,Vologda Oblast,-8.3,10.1,18.4,-0.8300000000000001,1278543.0
2002,Voronezh Oblast,-10.9,8.0,18.9,1.4,2397111.0
2002,Republic of Dagestan,9.9,16.1,6.2,7.82,2536077.0
2002,Jewish Autonomous Oblast,-4.6,11.3,15.9,-2.29,191899.0
2002,Zabaykalsky Krai,-3.1,13.1,16.2,-7.93,1165435.0
2002,Ivanovo Oblast,-13.7,8.3,22.0,-1.33,1161861.0
2002,Republic of Ingushetia,12.3,16.4,4.1,16.34,455519.0
2002,Irkutsk Oblast,-4.7,11.8,16.5,-3.7600000000000002,2599675.0
2002,Kabardino-Balkar Republic,0.2,10.2,10.0,7.2700000000000005,894356.0
2002,Kaliningrad Oblast,-8.4,8.9,17.3,7.01,955449.0
2002,Republic of Kalmykia,0.4,12.7,12.3,-19.77,297583.0
2002,Kaluga Oblast,-10.4,8.4,18.8,-0.16,1049614.0
2002,Kamchatka Krai,-0.7,10.8,11.5,-9.629999999999999,361646.0
2002,Karachay-Cherkess Republic,-0.7,11.2,11.9,-1.53,439803.0
2002,Republic of Karelia,-8.6,10.1,18.7,-0.19,721538.0
2002,Kemerovo Oblast,-7.6,10.1,17.7,-0.74,2917769.0
2002,Kirov Oblast,-10.0,9.0,19.0,-2.8600000000000003,1518378.0
2002,Kostroma Oblast,-11.7,9.4,21.1,-1.1300000000000001,743967.0
2002,Krasnodar Krai,-5.8,9.9,15.7,3.4299999999999997,5131618.0
2002,Krasnoyarsk Krai,-4.6,10.7,15.3,-2.09,2981746.0
2002,Republic of Crimea,,,,,
2002,Kurgan Oblast,-7.3,10.4,17.7,-6.970000000000001,1030748.0
2002,Kursk Oblast,-10.8,8.5,19.3,-3.31,1248588.0
2002,Leningrad Oblast,-12.6,7.8,20.4,9.3,1672685.0
2002,Lipetsk Oblast,-8.8,8.7,17.5,1.0699999999999998,1220476.0
2002,Magadan Oblast,-1.8,10.8,12.6,-27.389999999999997,187218.0
2002,Mari El Republic,-6.6,10.0,16.6,-1.7,732774.0
2002,Republic of Mordovia,-8.7,8.0,16.7,-3.5700000000000003,897136.0
2002,Moscow,-5.3,7.9,13.2,16.59,10269900.0
2002,Moscow Oblast,-9.7,8.2,17.9,10.89,6609152.0
2002,Murmansk Oblast,-3.4,9.8,13.2,-14.330000000000002,905735.0
2002,Nenets Autonomous Okrug,1.6,14.7,13.1,17.85,40896.0
2002,Nizhny Novgorod Oblast,-11.2,8.1,19.3,0.15,3554696.0
2002,Novgorod Oblast,-13.3,9.0,22.3,0.82,700859.0
2002,Novosibirsk Oblast,-5.4,10.0,15.4,-0.05,2703012.0
2002,Omsk Oblast,-4.8,9.8,14.6,-4.470000000000001,2094735.0
2002,Orenburg Oblast,-4.3,10.8,15.1,-1.9899999999999998,2189876.0
2002,Oryol Oblast,-10.0,8.6,18.6,-0.75,867553.0
2002,Penza Oblast,-9.6,8.0,17.6,-2.09,1466215.0
2002,Perm Krai,-7.0,11.0,18.0,-1.34,2837146.0
2002,Primorsky Krai,-4.9,10.0,14.9,-4.029999999999999,2085743.0
2002,Pskov Oblast,-15.3,8.5,23.8,0.22000000000000003,769653.0
2002,Altai Republic,0.9,16.0,15.1,-0.48,202945.0
2002,Komi Republic,-4.0,10.9,14.9,-9.3,1029644.0
2002,Tuva Republic,3.8,18.8,15.0,-2.8600000000000003,305216.0
2002,Rostov Oblast,-7.3,8.8,16.1,2.4899999999999998,4417648.0
2002,Ryazan Oblast,-12.7,7.8,20.5,-1.25,1240958.0
2002,Samara Oblast,-7.1,9.2,16.3,1.42,3254055.0
2002,Saint Petersburg,-8.4,8.0,16.4,1.59,4688414.0
2002,Saratov Oblast,-7.9,8.7,16.6,0.9800000000000001,2682054.0
2002,Sakhalin Oblast,-4.8,10.2,15.0,-8.2,552155.0
2002,Sverdlovsk Oblast,-7.2,9.9,17.1,-0.9400000000000001,4514084.0
2002,Sevastopol,,,,,
2002,Republic of North Ossetia-Alania,-1.2,11.1,12.3,1.3,709630.0
2002,Smolensk Oblast,-13.4,8.2,21.6,-3.09,1063269.0
2002,Stavropol Krai,-5.0,9.6,14.6,3.6399999999999997,2736173.0
2002,Tambov Oblast,-11.7,8.1,19.8,-4.54,1193381.0
2002,Republic of Tatarstan,-3.6,10.1,13.7,2.46,3781867.0
2002,Tver Oblast,-15.2,8.7,23.9,-2.2800000000000002,1491451.0
2002,Tomsk Oblast,-3.9,10.5,14.4,-0.08,1049770.0
2002,Tula Oblast,-14.4,7.4,21.8,0.03,1694008.0
2002,Tyumen Oblast,2.5,12.4,9.9,3.09,1336496.0
2002,Udmurt Republic,-4.3,11.3,15.6,-2.06,1578187.0
2002,Ulyanovsk Oblast,-8.0,8.8,16.8,-4.15,1395882.0
2002,Khabarovsk Krai,-5.6,10.0,15.6,-2.69,1446177.0
2002,Republic of Khakassia,-5.8,11.2,17.0,-2.06,549489.0
2002,Khanty–Mansi Autonomous Okrug – Yugra,6.5,13.4,6.9,11.68,1411867.0
2002,Chelyabinsk Oblast,-6.3,10.1,16.4,-0.38,3621426.0
2002,Chechen Republic,,,,12.58,1072867.0
2002,Chuvash Republic,-5.3,9.8,15.1,-0.6900000000000001,1319498.0
2002,Chukotka Autonomous Okrug,0.7,12.0,11.3,-40.83,55309.0
2002,Sakha (Yakutia) Republic,4.4,14.6,10.2,-7.4,951478.0
2002,Yamalo-Nenets Autonomous Okrug,7.3,13.1,5.8,3.5200000000000005,503121.0
2002,Yaroslavl Oblast,-11.9,8.6,20.5,1.6600000000000001,1378417.0
2003,Republic of Adygea,-5.1,10.4,15.5,0.7070000000000001,446828.0
2003,Altai Krai,-5.1,10.8,15.9,-6.741,2602595.0
2003,Amur Oblast,-4.2,12.4,16.6,-10.609,901044.0
2003,Arkhangelsk Oblast,-7.1,10.8,18.0,-5.743,1290956.0
2003,Astrakhan Oblast,-3.5,12.1,15.5,4.74,1004780.0
2003,Republic of Bashkortostan,-3.1,11.1,14.2,1.121,4102274.0
2003,Belgorod Oblast,-6.9,9.2,16.1,8.247,1511899.0
2003,Bryansk Oblast,-10.0,9.1,19.1,-0.731,1375004.0
2003,Republic of Buryatia,-1.9,13.5,15.4,-3.239,979605.0
2003,Vladimir Oblast,-11.5,9.3,20.7,4.5600000000000005,1520057.0
2003,Volgograd Oblast,-6.8,9.3,16.1,-1.343,2694232.0
2003,Vologda Oblast,-9.4,10.4,19.8,0.671,1266848.0
2003,Voronezh Oblast,-10.7,8.3,18.9,7.635,2374461.0
2003,Republic of Dagestan,9.9,16.0,6.1,4.051,2581412.0
2003,Jewish Autonomous Oblast,-4.1,12.0,16.1,-7.441,190585.0
2003,Zabaykalsky Krai,-3.3,13.5,16.8,-5.3,1152596.0
2003,Ivanovo Oblast,-13.3,8.8,22.1,1.333,1144540.0
2003,Republic of Ingushetia,11.1,14.9,3.9,-48.037,468773.0
2003,Irkutsk Oblast,-4.6,12.3,16.9,-5.3020000000000005,2577702.0
2003,Kabardino-Balkar Republic,0.1,10.3,10.3,-12.849,901051.0
2003,Kaliningrad Oblast,-8.7,9.3,18.0,2.17,954093.0
2003,Republic of Kalmykia,1.5,13.3,11.8,-0.40800000000000003,291850.0
2003,Kaluga Oblast,-10.2,8.8,19.0,3.54,1038614.0
2003,Kamchatka Krai,-1.4,10.8,12.3,-19.474,357917.0
2003,Karachay-Cherkess Republic,-0.8,11.6,12.3,13.197,438853.0
2003,Republic of Karelia,-9.7,10.2,19.9,-7.7780000000000005,715213.0
2003,Kemerovo Oblast,-7.8,10.5,18.4,-3.0989999999999998,2893448.0
2003,Kirov Oblast,-10.4,9.1,19.6,-7.356,1498976.0
2003,Kostroma Oblast,-12.2,9.5,21.7,-3.319,734453.0
2003,Krasnodar Krai,-5.4,10.4,15.7,4.364,5119857.0
2003,Krasnoyarsk Krai,-4.7,11.1,15.8,-5.4719999999999995,2961871.0
2003,Republic of Crimea,,,,,
2003,Kurgan Oblast,-7.7,10.3,18.1,-8.795,1016184.0
2003,Kursk Oblast,-10.9,8.8,19.7,-3.6420000000000003,1231097.0
2003,Leningrad Oblast,-13.1,8.0,21.0,16.669,1667150.0
2003,Lipetsk Oblast,-9.6,8.8,18.4,4.87,1211008.0
2003,Magadan Oblast,-1.4,11.2,12.6,-19.533,181832.0
2003,Mari El Republic,-6.0,10.4,16.4,0.44000000000000006,726730.0
2003,Republic of Mordovia,-8.8,8.4,17.2,-0.146,886165.0
2003,Moscow,-4.7,8.4,13.0,18.954,10386903.0
2003,Moscow Oblast,-9.1,8.8,17.9,17.309,6616879.0
2003,Murmansk Oblast,-4.0,9.9,14.0,-14.828,889809.0
2003,Nenets Autonomous Okrug,1.8,15.9,14.1,2.56,41699.0
2003,Nizhny Novgorod Oblast,-11.0,9.0,20.0,1.116,3515673.0
2003,Novgorod Oblast,-14.3,9.2,23.5,0.953,692138.0
2003,Novosibirsk Oblast,-4.9,10.6,15.5,-0.40199999999999997,2688423.0
2003,Omsk Oblast,-4.1,10.8,14.9,-6.9030000000000005,2075422.0
2003,Orenburg Oblast,-4.4,10.8,15.3,-7.633,2176000.0
2003,Oryol Oblast,-9.9,8.9,18.8,-3.285,858312.0
2003,Penza Oblast,-9.5,8.4,17.9,3.049,1449233.0
2003,Perm Krai,-7.0,11.3,18.3,-3.9810000000000003,2813770.0
2003,Primorsky Krai,-5.1,10.5,15.6,-4.018,2067342.0
2003,Pskov Oblast,-15.9,9.0,24.9,0.758,758119.0
2003,Altai Republic,1.1,16.7,15.6,-3.383,203038.0
2003,Komi Republic,-4.3,11.3,15.7,-11.742,1016040.0
2003,Tuva Republic,5.4,20.5,15.2,-7.139,305493.0
2003,Rostov Oblast,-7.1,9.2,16.3,2.2800000000000002,4396672.0
2003,Ryazan Oblast,-12.9,8.3,21.2,1.827,1223738.0
2003,Samara Oblast,-6.6,9.8,16.4,4.543,3235699.0
2003,Saint Petersburg,-8.0,8.7,16.7,9.23,4656474.0
2003,Saratov Oblast,-7.9,9.1,17.0,-1.153,2663481.0
2003,Sakhalin Oblast,-5.5,10.9,16.4,-9.728,545008.0
2003,Sverdlovsk Oblast,-6.9,10.4,17.3,-2.855,4477552.0
2003,Sevastopol,,,,,
2003,Republic of North Ossetia-Alania,-1.3,11.3,12.6,-1.4369999999999998,709671.0
2003,Smolensk Oblast,-13.3,8.7,21.9,6.769,1045878.0
2003,Stavropol Krai,-4.7,10.2,14.9,7.154000000000001,2732502.0
2003,Tambov Oblast,-11.5,8.5,19.9,0.819,1174233.0
2003,Republic of Tatarstan,-3.6,10.2,13.8,2.447,3777667.0
2003,Tver Oblast,-14.9,9.2,24.1,2.705,1465568.0
2003,Tomsk Oblast,-3.9,10.6,14.5,-3.4219999999999997,1045539.0
2003,Tula Oblast,-14.7,7.9,22.6,2.257,1669792.0
2003,Tyumen Oblast,3.0,12.9,9.9,0.62,1323533.0
2003,Udmurt Republic,-4.2,11.5,15.7,-0.316,1568176.0
2003,Ulyanovsk Oblast,-8.4,8.9,17.2,-0.46900000000000003,1378931.0
2003,Khabarovsk Krai,-5.5,10.8,16.3,-7.101000000000001,1434242.0
2003,Republic of Khakassia,-6.0,11.8,17.8,-0.9960000000000001,545198.0
2003,Khanty–Mansi Autonomous Okrug – Yugra,6.8,13.7,6.9,4.101,1437729.0
2003,Chelyabinsk Oblast,-6.1,10.4,16.6,-1.797,3597659.0
2003,Chechen Republic,18.4,24.9,6.5,-8.143,1105378.0
2003,Chuvash Republic,-5.2,10.1,15.3,-2.524,1311737.0
2003,Chukotka Autonomous Okrug,2.3,13.0,10.7,-25.145,53137.0
2003,Sakha (Yakutia) Republic,4.8,15.0,10.2,-3.404,948636.0
2003,Yamalo-Nenets Autonomous Okrug,8.0,14.0,6.1,-3.5780000000000003,508600.0
2003,Yaroslavl Oblast,-11.7,9.1,20.9,-0.9800000000000001,1364374.0
2004,Republic of Adygea,-4.5,10.4,15.0,1.011,444848.0
2004,Altai Krai,-5.0,10.8,15.9,-7.714,2571987.0
2004,Amur Oblast,-4.8,12.4,17.4,-10.779,887781.0
2004,Arkhangelsk Oblast,-6.5,11.0,17.6,-5.883,1273668.0
2004,Astrakhan Oblast,-2.6,12.4,14.9,3.051,1006073.0
2004,Republic of Bashkortostan,-2.9,11.2,14.1,-0.21400000000000002,4094215.0
2004,Belgorod Oblast,-7.1,9.1,16.2,5.639,1513860.0
2004,Bryansk Oblast,-9.8,9.2,19.1,-2.097,1360249.0
2004,Republic of Buryatia,-1.5,13.8,15.3,-2.157,974561.0
2004,Vladimir Oblast,-10.8,9.4,20.1,2.838,1509571.0
2004,Volgograd Oblast,-5.8,9.6,15.4,-0.24,2672392.0
